dataset,row_index,compound,casrn,feature,issue_type,issue_detail,action,action_reason_code
NA,1440,TRICAPRYLIN,"""538-23-8""",pc_bar,EXTREME_QUANTILE,value 5.932 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1441,TRICAPRIN,"""621-71-6""",pc_bar,EXTREME_QUANTILE,value 4.546 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1470,IMIDAZOLE,"""288-32-4""",pc_bar,EXTREME_QUANTILE,value 105.5 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1552,HEXADECAMETHYLCYCLOOCTASILOXANE,"""556-68-3""",pc_bar,EXTREME_QUANTILE,value 6.92 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1553,EICOSAMETHYLNONASILOXANE,"""2652-13-3""",pc_bar,EXTREME_QUANTILE,value 5.75 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1554,HEXACOSAMETHYLDODECASILOXANE,"""2471-08-1""",pc_bar,EXTREME_QUANTILE,value 4.7 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1564,HYDROGEN SELENIDE,"""7783-07-5""",pc_bar,EXTREME_QUANTILE,value 89.2 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1580,MERCURY DICHLORIDE,"""7487-94-7""",pc_bar,EXTREME_QUANTILE,value 115.21 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1588,DODECAMETHYLCYCLOHEXASILOXANE,"""540-97-6""",pc_bar,EXTREME_QUANTILE,value 9.005 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1623,TETRADECAMETHYLHEXASILOXANE,"""107-52-8""",pc_bar,EXTREME_QUANTILE,value 8.0351 < q01 9.38,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1656,THIOUREA,"""62-56-6""",pc_bar,EXTREME_QUANTILE,value 82.3 > q99 82.25999999999999,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,0,METHANE,"""74-82-8""",omega,EXTREME_QUANTILE,value 0.0115478 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,72,n-HEPTACOSANE,"""593-49-7""",omega,EXTREME_QUANTILE,value 1.21357 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,73,n-OCTACOSANE,"""630-02-4""",omega,EXTREME_QUANTILE,value 1.23752 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,220,"1,4-PENTADIENE","""591-93-5""",omega,EXTREME_QUANTILE,value 0.0836524 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,420,OXYGEN,"""7782-44-7""",omega,EXTREME_QUANTILE,value 0.0221798 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,421,NITROGEN,"""7727-37-9""",omega,EXTREME_QUANTILE,value 0.0377215 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,422,CARBON MONOXIDE,"""630-08-0""",omega,EXTREME_QUANTILE,value 0.0481621 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,427,ARGON,"""7440-37-1""",omega,EXTREME_QUANTILE,value 0.0 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,428,FLUORINE,"""7782-41-4""",omega,EXTREME_QUANTILE,value 0.0530336 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,429,CHLORINE,"""7782-50-5""",omega,EXTREME_QUANTILE,value 0.0688183 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,430,NEON,"""7440-01-9""",omega,EXTREME_QUANTILE,value -0.0395988 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,431,KRYPTON,"""7439-90-9""",omega,EXTREME_QUANTILE,value 0.0 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,434,ARSINE,"""7784-42-1""",omega,EXTREME_QUANTILE,value 0.0105042 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,435,XENON,"""7440-63-3""",omega,EXTREME_QUANTILE,value 0.0 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,562,AGATHADIOL,"""1857-24-5""",omega,EXTREME_QUANTILE,value 1.28074 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,607,TRIMETHYLOLPROPANE,"""77-99-6""",omega,EXTREME_QUANTILE,value 1.59459 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,631,OLEIC ACID,"""112-80-1""",omega,EXTREME_QUANTILE,value 1.18222 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,705,DI-n-DECYL PHTHALATE,"""84-77-5""",omega,EXTREME_QUANTILE,value 1.292245 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,706,DI-n-UNDECYL PHTHALATE,"""3648-20-2""",omega,EXTREME_QUANTILE,value 1.392125 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1050,DIALLYL SULFIDE,"""592-88-1""",omega,EXTREME_QUANTILE,value 0.0823747 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1098,HYDROGEN BROMIDE,"""10035-10-6""",omega,EXTREME_QUANTILE,value 0.073409 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1099,HYDROGEN IODIDE,"""10034-85-2""",omega,EXTREME_QUANTILE,value 0.0380703 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1107,CARBON DISULFIDE,"""75-15-0""",omega,EXTREME_QUANTILE,value 0.084158 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1121,PHOSPHINE,"""7803-51-2""",omega,EXTREME_QUANTILE,value 0.0451587 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1131,n-DOTRIACONTANE,"""544-85-4""",omega,EXTREME_QUANTILE,value 1.37655 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1135,n-HEXATRIACONTANE,"""630-06-8""",omega,EXTREME_QUANTILE,value 1.52596 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1162,LINOLENIC ACID,"""463-40-1""",omega,EXTREME_QUANTILE,value 1.18697 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1289,TETRAETHYLENEPENTAMINE,"""112-57-2""",omega,EXTREME_QUANTILE,value 1.23653 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1415,ERUCIC ACID,"""112-86-7""",omega,EXTREME_QUANTILE,value 1.24175 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1417,4-HYDROXYMETHYL BENZOIC ACID,"""3006-96-0""",omega,EXTREME_QUANTILE,value 1.22799 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1440,TRICAPRYLIN,"""538-23-8""",omega,EXTREME_QUANTILE,value 1.21743 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1441,TRICAPRIN,"""621-71-6""",omega,EXTREME_QUANTILE,value 1.39739 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1476,TETRYL,"""479-45-8""",omega,EXTREME_QUANTILE,value 1.27807 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1554,HEXACOSAMETHYLDODECASILOXANE,"""2471-08-1""",omega,EXTREME_QUANTILE,value 1.3096 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1564,HYDROGEN SELENIDE,"""7783-07-5""",omega,EXTREME_QUANTILE,value 0.0542229 < q01 0.08457608,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1637,L-GLUTAMIC ACID,"""56-86-0""",omega,EXTREME_QUANTILE,value 1.18346 > q99 1.182114,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,595,"2-BUTYNE-1,4-DIOL","""110-65-6""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 28.516237 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,618,"1,4-CYCLOHEXANEDICARBOXYLIC ACID","""619-82-9""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 28.097366 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,640,ISOPHTHALIC ACID,"""121-91-5""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 28.362835 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,947,DIETHANOLAMINE,"""111-42-2""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 30.391967 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,977,MELAMINE,"""108-78-1""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 32.133805 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1158,"1,4-CYCLOHEXANEDIMETHANOL","""105-08-8""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 30.393802 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1170,FUMARIC ACID,"""110-17-8""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 27.981145 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1171,PIMELIC ACID,"""111-16-0""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 29.760357 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1172,SUBERIC ACID,"""505-48-6""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 27.759849 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1181,"2,6-NAPHTHALENEDICARBOXYLIC ACID","""1141-38-4""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 27.475751 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1406,DODECANEDIOIC ACID ,"""693-23-2""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 28.141224 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1407,TETRADECANEDIOIC ACID ,"""821-38-5""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 28.629413 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1417,4-HYDROXYMETHYL BENZOIC ACID,"""3006-96-0""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 29.124121 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1475,L-PHENYLALANINE,"""63-91-2""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 35.614277 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1541,SUCROSE,"""57-50-1""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 72.299933 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1636,LYSINE,"""56-87-1""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 80.089934 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1637,L-GLUTAMIC ACID,"""56-86-0""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 50.254335 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1638,6-HYDROXYHEXANOIC ACID,"""1191-25-9""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value 29.136785 > q99 27.427033539999943,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1649,TEREPHTHALOYL CHLORIDE,"""100-20-9""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.42080211 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1650,PERFLUOROBUTANOIC ACID,"""375-22-4""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.66348122 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1653,ETHANESULFONYL CHLORIDE,"""594-44-5""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.32266212 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1656,THIOUREA,"""62-56-6""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.39769294 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1658,"1,2-ETHANEDITHIOL","""540-63-6""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.10895345 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1663,ETHYL VANILLIN,"""121-32-4""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.1961877 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1667,SACCHARIN,"""81-07-2""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.60884415 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1681,MONOMETHYL UREA,"""598-50-5""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.13305403 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1696,"2-CHLORO-1,3-PROPANEDIOL","""497-04-1""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.29732421 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1700,5-(HYDROXYMETHYL) FURFURAL,"""67-47-0""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.30547329 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1701,LEVOGLUCOSAN,"""498-07-7""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.60493488 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1703,L-ARABINOSE,"""87-72-9""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.33067371 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1704,D-XYLOSE,"""2460-44-8""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.34768781 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1709,SYRINGOL,"""91-10-1""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.15496882 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1712,N-NITROSODIETHANOLAMINE,"""1116-54-7""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.22566012 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1713,"2,4-DINITROPHENOL","""51-28-5""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.52128743 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1719,SYRINGALDEHYDE,"""134-96-3""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.25216321 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1720,MALTOL,"""118-71-8""",hhb_cosm_kj_kmol,EXTREME_QUANTILE,value -1.27183122 < q01 -1.1089487299,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,0,METHANE,"""74-82-8""",m,EXTREME_QUANTILE,value 1.01158 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,73,n-OCTACOSANE,"""630-02-4""",m,EXTREME_QUANTILE,value 10.7773 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,133,ETHYLENE,"""74-85-1""",m,EXTREME_QUANTILE,value 1.55768 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,420,OXYGEN,"""7782-44-7""",m,EXTREME_QUANTILE,value 1.12722 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,421,NITROGEN,"""7727-37-9""",m,EXTREME_QUANTILE,value 1.24812 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,422,CARBON MONOXIDE,"""630-08-0""",m,EXTREME_QUANTILE,value 1.374 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,427,ARGON,"""7440-37-1""",m,EXTREME_QUANTILE,value 0.931919 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,428,FLUORINE,"""7782-41-4""",m,EXTREME_QUANTILE,value 1.33517 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,429,CHLORINE,"""7782-50-5""",m,EXTREME_QUANTILE,value 1.56482 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,430,NEON,"""7440-01-9""",m,EXTREME_QUANTILE,value 0.656344 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,431,KRYPTON,"""7439-90-9""",m,EXTREME_QUANTILE,value 0.934949 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,434,ARSINE,"""7784-42-1""",m,EXTREME_QUANTILE,value 1.02457 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,435,XENON,"""7440-63-3""",m,EXTREME_QUANTILE,value 0.933659 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,562,AGATHADIOL,"""1857-24-5""",m,EXTREME_QUANTILE,value 11.703 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,607,TRIMETHYLOLPROPANE,"""77-99-6""",m,EXTREME_QUANTILE,value 14.892 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,631,OLEIC ACID,"""112-80-1""",m,EXTREME_QUANTILE,value 10.5897 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,705,DI-n-DECYL PHTHALATE,"""84-77-5""",m,EXTREME_QUANTILE,value 11.3542 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,706,DI-n-UNDECYL PHTHALATE,"""3648-20-2""",m,EXTREME_QUANTILE,value 12.3021 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1099,HYDROGEN IODIDE,"""10034-85-2""",m,EXTREME_QUANTILE,value 1.34325 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1107,CARBON DISULFIDE,"""75-15-0""",m,EXTREME_QUANTILE,value 1.52766 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1111,THIONYL CHLORIDE,"""7719-09-7""",m,EXTREME_QUANTILE,value 1.60078 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1121,PHOSPHINE,"""7803-51-2""",m,EXTREME_QUANTILE,value 1.20028 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1122,SILANE,"""7803-62-5""",m,EXTREME_QUANTILE,value 1.30383 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1131,n-DOTRIACONTANE,"""544-85-4""",m,EXTREME_QUANTILE,value 12.0643 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1135,n-HEXATRIACONTANE,"""630-06-8""",m,EXTREME_QUANTILE,value 13.772 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1289,TETRAETHYLENEPENTAMINE,"""112-57-2""",m,EXTREME_QUANTILE,value 11.3419 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1415,ERUCIC ACID,"""112-86-7""",m,EXTREME_QUANTILE,value 10.8143 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1417,4-HYDROXYMETHYL BENZOIC ACID,"""3006-96-0""",m,EXTREME_QUANTILE,value 11.7279 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1441,TRICAPRIN,"""621-71-6""",m,EXTREME_QUANTILE,value 11.4073 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1476,TETRYL,"""479-45-8""",m,EXTREME_QUANTILE,value 11.7745 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1526,TRIPROPYLENE GLYCOL MONOMETHYL ETHER,"""25498-49-1""",m,EXTREME_QUANTILE,value 10.5959 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1546,TRIPROPYLENE GLYCOL MONOETHYL ETHER,"""75899-69-3""",m,EXTREME_QUANTILE,value 11.0374 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1554,HEXACOSAMETHYLDODECASILOXANE,"""2471-08-1""",m,EXTREME_QUANTILE,value 11.6993 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1564,HYDROGEN SELENIDE,"""7783-07-5""",m,EXTREME_QUANTILE,value 1.50486 < q01 1.6016860000000002,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,1637,L-GLUTAMIC ACID,"""56-86-0""",m,EXTREME_QUANTILE,value 11.0823 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1638,6-HYDROXYHEXANOIC ACID,"""1191-25-9""",m,EXTREME_QUANTILE,value 10.9389 > q99 10.58818,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,140,"trans-2,2,4,6,6-PENTAMETHYL-3-HEPTENE","""27656-49-1""",sigma,EXTREME_QUANTILE,value 4.38379 > q99 4.342034,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,395,ADAMANTANE,"""281-23-2""",sigma,EXTREME_QUANTILE,value 4.65565 > q99 4.342034,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,415,alpha-PINENE,"""80-56-8""",sigma,EXTREME_QUANTILE,value 4.34503 > q99 4.342034,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,425,SULFUR TRIOXIDE,"""7446-11-9""",sigma,EXTREME_QUANTILE,value 2.19421 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,426,NITRIC OXIDE,"""10102-43-9""",sigma,EXTREME_QUANTILE,value 1.67378 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,458,GLYCOL ALDEHYDE,"""141-46-8""",sigma,EXTREME_QUANTILE,value 2.10301 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,508,METHANOL,"""67-56-1""",sigma,EXTREME_QUANTILE,value 2.22406 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,509,ETHANOL,"""64-17-5""",sigma,EXTREME_QUANTILE,value 2.30916 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,595,"2-BUTYNE-1,4-DIOL","""110-65-6""",sigma,EXTREME_QUANTILE,value 2.12511 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,607,TRIMETHYLOLPROPANE,"""77-99-6""",sigma,EXTREME_QUANTILE,value 2.16575 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,638,MALEIC ACID,"""110-16-7""",sigma,EXTREME_QUANTILE,value 2.36305 < q01 2.3717799999999998,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_LOW_OUTLIER
NA,894,PERFLUORO-n-DODECANE,"""307-59-5""",sigma,EXTREME_QUANTILE,value 4.35706 > q99 4.342034,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
NA,1050,DIALLYL SULFIDE,"""592-88-1""",sigma,EXTREME_QUANTILE,value 4.57871 > q99 4.342034,WINSORIZE_IF_HEAVY_TAIL,QUANTILE_HIGH_OUTLIER
